bangla word,translitered bangla word
শিবমন্ত্র,shivmantras
দংশনকে,danshnke
মরাটা,marata
দেবীপ্রতিমা,devipratima
মিষ্টান্নমিতরেজনা,mishtannamitarejna
ভাঙবার,bhakhvar
অপদেবতা,apadevatha
অপদেবতাই,apadebatai
মোহটা,mohata
খাড়াই,kharai
ভূদেব,bhudeva
দক্ষিনেরও,dakshineroo
পদতলচর,padtalchar
পিঠেই,pizei
শক্তিশেলগুলোকে,shaktishelguloke
হানবার,hanvar
মিথ্যাটা,mithata
মিথ্যাই,mithi
অজ্ঞানীর,agyani
খুইয়েছ,khuieh
রয়েছ,royah
বয়েসে,boyse
ব্রাক্ষ্মণদের,brakshmanader
পূজারী,puujari
কতদিনই,katadini
ফলটাই,faltai
ধর্মবৃত্তির,dharmavrittir
জগদ্ধাত্রীর,jagaddhatri
উদ্‌ভাবন,udbhavan
এইটেতে,aitete
দেশশক্তির,deshshakti
শত্রুজয়ের,shatrujayer
বাহ্যরূপ,bahyarup
দেবীমূর্তির,devimurthy
ছাগমহিষের,chhagamahisher
মুণ্ডপাত,mundpat
খন্তা,khanta
দেবলোকে,devaloke
মর্তলোকেই,martalokei
কৃষ্ণকে,krishnake
সারথিরূপে,sarathirupe
ব্রক্ষ্মপুত্রের,brakshmaputrer
সাতনলী,satanli
দূরপারের,durparer
বনরেখার,banarekhar
ডুরেশাড়িটি,duresariti
শ্বসতে,shvasate
মুরতি,murti
গড়ি,gari
বেরিয়েছ,bariach
মন্দর,mandar
হৃৎপদ্মের,hripadmer
হিপনটিজ্‌ম্‌,hipntijm
সম্মোহন,sammohan
সত্যমেব,satyamev
জয়তে,jaite
বুঝেছিল,bullesil
দশভুজার,dashabhujar
গড়েছিল,gadesil
সিংহবাহিনীর,singhvaahinir
গড়বে,garhbe
বসালুম,basalum
ঐখানটায়,aikhanta
সংকোচটা,sankochata
পৌরুষে,paurushe
ঢালব,dhaalav
পূজাই,pujai
শ্রেষ্ঠদানরূপে,shreshtdanrupe
মূর্খেরা,moorkhera
কুঞ্চন,kunchan
টাকাকে,takake
টানটা,tanta
গেয়েছিল,gaesil
বঁধুর,bandhur
নাইকো,naico
ফাঁকটি,phokati
অতিলোভের,atilover
চ্যাপটা,chapta
পাবই,pawi
মিলত,milat
মোহটাই,mohatai
শূন্যতাটা,shoonyatata
মোহটাকে,mohatake
ফসকাতে,faskate
যাদৃশী,yadrushi
যস্য,yasya
সিদ্ধির্ভবতি,siddhirbhavati
তাদৃশী,tadrushi
মহিষমর্দিনীর,mahishmardinir
পুজোটা,pujota
রুইমারিতে,ruimarite
হোসেনগাজির,hosengaj
দিনরাত্তির,dinrattir
কথাটুকুতেই,kathatukutei
কাবারের,kavarer
মিথ্যেকথার,mithekathar
হোরিখেলায়,horikhela
পিচকিরিটা,pichkirita
এলেকায়,eleka
চালাচালি,chalachali
বিশ্বস্তসূত্রে,vishwastsutre
বিনামার,vinamer
অস্পষ্টতার,aspsttar
মাতৃবৎসল,matruvasal
বেরোচ্ছে,berocche
ম্যাঞ্চেস্টারের,manchestere
চিমনিগুলো,chimnigulo
নিমকহালাল,nimkhalal
পাবনের,pawner
শ্রীঅম্বিকাচরণ,shriambikacharan
জবর্দস্তিতে,javardastite
ভয়কে,bhayke
কাপুরুষতাটার,kapurushatatar
রাজ্যশাসন,rajyashasan
চুরিডাকাতি,churidakati
ইচ্ছাকে,icchake
ব্যাবসাটা,babsata
সানকিভাঙার,sankibhanar
চক্রবর্তীরা,chakravartyra
প্লাক্‌ড্‌,plakd
মানছিল,mancuil
টাকাতেই,takate
বাকিতে,bakite
বয়কট,bayakat
জ্যান্ত,jant
ইচ্ছেয়,iccheya
খুঁটিও,khuntio
গাছও,gaddo
নিকে,nike
স্বামীটার,swamiter
ঋণীর,runi
বেচিয়ে,bechie
মানানোটাকেই,mananotakei
নিদারুণতার,nidaruntar
কষছে,kattche
মামীকে,mamike
কাঁচিয়ে,kanchie
পঞ্চুদের,panchuder
মহরম,maharam
মনেরও,manero
প্রাণই,pranai
অর্থটাই,arthtai
সন্ধ্যাটি,sandhyati
হারালি,harali
অসংখ্যতাও,asankhyata
বিকেলবেলাটা,bickelbelata
মোহানাটিতে,mohanatite
মাস্টারমশায়ও,mastermshao
চন্দ্রমল্লিকা,chandramallika
চন্দ্রমল্লিকার,chandramallikar
প্রতিপদের,pratipader
ধারটিতে,dhartite
সোপানশ্রেণীর,sopanshreni
বিমলাও,bimla
যাওয়াও,yawao
বুজেই,bujei
ইচ্ছাটাই,icchatai
পাখিই,pakhii
ইচ্ছেতে,icchete
বাঁধনের,bangner
আভাসমাত্রেও,aabhasmatreya
বুদ্ধই,buddhai
আলেক্‌জাণ্ডার,alecjandar
মিথ্যেকথা,mithekatha
বিশ্বব্রহ্মাণ্ডের,vishwabrahmander
বইকে,baike
গঙ্গোত্রী,gangotri
জানিও,janio
রয়েই,royei
পঞ্চুকেও,panchukeo
পোঁটলাপুঁটলি,pontlapuntli
বাঁধছে,bandche
পথখরচ,pathkharch
মোটারকম,mottarakam
বুড়িটা,burita
ভক্তিশ্রদ্ধা,bhaktishraddha
বুড়িটার,buriter
ফন্দিটা,phandita
ধর্মটা,dharmata
খোয়ানো,khoano
সাক্ষিতে,sakshite
বুড়ির,buri
পারিষদ্‌‍দের,parishadder
বাঁচতেও,banchte
মরতেও,marate
আত্মকথাএক,atmakathaek
তর্ককে,tarkke
বায়ুমণ্ডলে,bayumandal
বাঁশটির,bansati
অমূল্যর,amoolya
বজ্রবাহিনী,bajrabahini
বাঁচতুম,banchtum
ছুঁতেও,chhute
জাদের,jader
পেয়ালাটা,paalata
খোঁপাটা,khopata
চলতেও,chalate
ঝর্না,jharna
নুড়িগুলো,nurigulo
কচ্ছে,kacche
বড়োরানী,badorani
পাঁচালীর,panchali
গাচ্ছেন,gachhen
বাহিরটা,bahirta
স্পর্শই,sparshai
চোরই,chori
মালখানা,malkhana
দফতরখানার,daftarkhana
খাঁড়া,khanda
মাগতে,magate
ফোলানো,pholano
ফিকির,fikire
এডিশন,edishan
হন্যতে,hanyate
হন্যমানে,hanyaman
ভালোকে,valoke
বাড়বার,barhbar
অপরাধকে,aparadhake
সমৃদ্ধিকে,samriddhike
কার্যসিদ্ধি,caryasiddhi
সিদ্ধিই,siddhii
দুর্বলতাকে,durbaltake
মজাতে,majaate
ফেরালুম,feralum
পাঁজির,panji
আমা,aama
পিস্তলটি,pistolti
দীপ্তিরেখা,diptirekha
অরুণলেখাটির,arunlekhati
পিস্তলটাকে,pistoltake
জানলাটি,janlati
শ্রেয়ের,shreyer
স্বস্ত্যয়নের,swastyayner
নির্লজ্জকে,nirljjake
নিদারুণকে,nidarunke
সাপুড়ে,sapude
সাপকে,sapke
সাপুড়েরই,sapuderoi
হাজারই,hazara
কলঙ্কে,kalanke
অচলা,achala
টলতে,talte
দৈবকে,daivake
সাধ্যই,sadhyai
খর্পর,kharpar
মেজোরানীকে,mejoranike
সরিয়েছেন,sariechen
হেসেছিলেন,hessesilen
বড়োরানীর,badorani
জামাকাপড়,jamakapad
পকেটেই,pocketei
খুললুম,khullum
কুড়িটি,kuriti
সবকটা,sabkata
খোয়ালুম,khwalum
জপতে,japate
ঘুমোচ্ছিলেন,ghumocheillen
মোড়কগুলো,morkagulo
লুটেছি,lutechi
দেশকেই,deshkei
দেশও,desho
সেবাই,sewai
গুনব,gunav
চুরিরই,churirai
কটিতে,katite
শুনেছিস,shunesis
গিনিগুলো,ginigulo
বারান্দাময়,barandama
দেবীচৌধুরানীর,devichaudhurani
শাসিয়ে,shasie
ঠেকাও,thekao
শিন্নি,shinni
কাণ্ডই,candai
সিঁদটা,sindta
চোরাবালিতে,chorabalite
এক্ষনি,ekshani
সকালবেলাতেই,sakalbelates
অমর্যাদা,amaryada
একটুখানিও,ekatukhanio
টানবার,tanvar
আনন্দকে,anandak
বরাভয়,baravaya
ধুলোকে,dhuloke
স্বর্গকেই,swargake
বিষই,bishi
গিরে,gire
থ‌র‌্থর‌্,tharthar
আঙুলগুলো,anulgulo
মোড়কগুলোর,morkagulor
রানীদিদি,ranididi
নাড়লুম,narlum
ছুঁলেও,chhule
বাঁচত,banchat
ফিরেও,phireo
বিশ্বপাত্রের,vishwapatrer
সুধাবিন্দু,sudhabindu
রানীদিদিকে,ranididike
ছুঁতুম,chhuntum
ভোলাচ্ছে,bholachfee
প্রাণকে,pranake
মৃত্যুবাণও,mrityuvanao
ধরছিল,dharchhil
ঠেকালে,thekale
প্রণামটি,pranamti
সেইখানটা,seikhanta
মত্ততা,mattata
গিনিগুলি,giniguli
লোকনিন্দাকে,loknindake
অমূল্যেরও,amoolyeroo
প্রতিরুদ্ধ,pratiruddha
বাধামুক্ত,badhamukta
পুষ্পপাত্রটি,pushpapatrati
স্নিগ্ধসুধা,snigdhsudha
আলোটির,aloti
পালঙ্ক,palank
বাড়াই,barai
মূল্যটুকু,mulytuku
প্রণামীর,pranami
কোন্‌‍দিন,kondin
বউরানী,baurani
কচ্ছি,kacchi
লক্ষ্মণ,lakshman
দেওরটি,deorti
খোশামোদই,khoshamodai
খোশামোদের,khoshamoder
মাধব,madhav
বড়োরানীরও,badoranio
দেবসেবা,devaseva
আধপয়সাটির,adhpaisati
ছেঁচকিটা,chhenchakita
ঘন্টটা,ghantta
মুড়োটার,muroter
বলেছিস,balesis
ভোলাবি,bholabi
কাষ্ঠহাসি,kashthahasi
লড়ছি,larchi
হারব,harav
ট্রেনেই,trainei
চিকটা,chikta
হাজারেরও,hajarero
গীতায়,gita
শ্রীকৃষ্ণ,shrikrishna
তত্ত্বত,tattvat
কারওই,caroei
নিন্দিত,nindit
খেলুক,kheluk
সাপটা,sapta
বাঁচাব,baanchaav
শক্তিক্ষয়,shaktikshya
ফার্‌স্ট,first
সম্মোহনই,sammohani
দারিদ্র্যব্রত,daridryavrath
খগ্রহণ,khagrahan
আত্মঘাত,atmaghat
সন্দীপকুমারের,sandipkumarer
জয়ডঙ্কা,jaidanka
দৃঢ়স্বরেই,drussware
জোরজবর্দস্তি,jorjavardasti
ঘায়ে,gha
নাবি,navi
ছলাকলা,chhalakala
সুরটুকু,suratuku
কড়ার,kadaar
সন্দীপেরও,sandeepero
ছুটলুম,chhutlum
ঢোকবামাত্রই,dhokbamatrai
ব্রাউনিং,browning
suppose,suppose
discover,discover
pleases,pleases
yet,yet
knew,knew
fixed,fixed
glancing,glancing
হিঁচড়ে,hinchade
মিচড়ে,michde
গৌড়জন,gourjan
যাহে,yahe
নিমক,nimak
মহালের,mahaler
ইন্‌‍স্‌‍পেক্টর,inspector
তর্জমাটি,tarjmati
জিয়োগ্রাফিতে,jiographite
বাসবে,vasave
নেকো,neco
রইত,rait
নয়নকোণে,nayankon
খুঁজছ,khunjas
কাব্যজ্বরো,kavyajaro
মনুষ্যাণাং,manushana
কাব্যজ্বর,kavyajwar
মৌলবি,maulbi
খেপিয়ে,khapie
মুসলমানদেরই,musalmnderi
উদ্‌‍বেগের,udveger
মউচাক,mauchak
গুঞ্জনগান,gunjangan
মধুঋতু,madhuritu
ফোটা,phota
ঝরবে,jharve
বেলাশেষে,belashese
ফাগুনকে,phagunake
আবরণও,abrano
বজ্রকে,vajrake
নিষ্ঠাপূর্ণ,nishthapurna
বোনকেও,bonkeo
দিদিরানী,didirani
পৌষে,pause
খেতুম,khetum
আত্মকথারাত্রি,atmakatharatri
ভূতকেও,bhutakeo
