bangla word,translitered bangla word
পরুচ্ছেয়,parucheya
অবস্য_ঋষি,avasya_rushi
অবস্য,avasya
গৃত্সমদ_ঋষি,gritsamad_rushi
গৃত্সমদ,gritsamad
সোমহুতি,somahuti
সোমহুতি_ঋষি,somahuti_rushi
কুর্ম,kurm
কুর্ম_ঋষি,kurm_rushi
ঋষভ_ঋষি,rushabh_rushi
উত্কল_ঋষি,utkal_rushi
দেবব্রত_ঋষি,devavrat_rushi
ত্রসদস্যু,trasadasyu
পুরুমিল্ল,purumill
পুরুমিল্ল_ঋষি,purumill_rushi
বভ্রু_ঋষি,babhru_rushi
গতু,gatu
গতু_ঋষি,gatu_rushi
দ্যুম্নিক,dyumnik
দ্যুম্নিক_ঋষি,dyumnik_rushi
সংবরণ,sanvaran
সংবরণ_ঋষি,sanvaran_rushi
নহুষ_ঋষি,nahush_rushi
নহুষ,nahush
সুতম্ভরা,sutambhra
ধেনুক,dhenuk
ধেনুকাসুর,dhenukasur
তৃণাবর্ত,trunavart
মুষ্টিক,mustic
মুষ্টিকাসুর,mushtikasur
গোপপাণি,goppani
গোপপাণি_ঋষি,goppani_rushi
দ্বিবিদ,dvibid
বিশ্ববর,vishwabar
বিশ্ববর_ঋষি,vishwabar_rushi
সাম্বমিত্র,sambomitra
উর্ধ্বগ্রীব,urdhvgriv
উর্ধ্বগ্রীব_ঋষি,urdhvgriv_rushi
ওজোন_করানোর_মজুরী,ozon_karano_majuri
হাঙ্গোরী,hangori
হংসালি,hansali
হংসিনী,hansini
শ্বভ্র,shwabhra
নারাজ,naraj
পঞ্চশিখ,panchasikh
শ্যাওস্ব,shyaosv
শ্যাওস্ব_ঋষি,shyaosv_rushi
রোচিসা,rochisa
রোচিসা_ঋষি,rochisa_rushi
ঋজিস্বা,rujiswa
ঋজিস্বা_ঋষি,rujiswa_rushi
সৌভারি_ঋষি,saubhari_rushi
গোষুক্তি,goshukti
গোষুক্তি_ঋষি,goshukti_rushi
বীতহব্য,bitahvya
বীতহব্য_ঋষি,bitahvya_rushi
সাধ্বস,sadhbus
শ্রুতবিদ,shrutvid
শ্রুতবিদ_ঋষি,shrutvid_rushi
মৌখিক_পরীক্ষা,moukhik_pariksha
ইণ্টারভিউ,intarviu
মীনাক,minaak
শ্বেত_করবী,shwet_karabi
মছিন্দরনাথ,machhindarnath
মীননাথ,minanath
মীনাণ্ডী,minandi
মিনেকার,minekar
মীনা_বাজার,mina_bazaar
অঙ্গবিকৃতি,angavikruti
অঙ্গবিকার,angavikar
অঙ্গ_সঞ্চালন,ang_sanchalan
অন্তর্গ্রহণ,antargrahan
শর্করা_স্তর,sharkara_star
সুগার,sugar
জ্যোতির্বিজ্ঞান,jyotirvigyan
তৃণশস্য,trunshasya
শিথিলীকরণ,shithilikaran
নাহরম,naharm
পাঞ্চ,punch
ফেনি,fenni
ফেনক,fenak
বল্লারী,ballari
বাহদূরা,bahdura
বোনের_শ্বশুড়বাড়ি,boner_shvashurwari
বাহারনশাখ,baharanshakh
বাহার,bahar
বাহারগুর্জরী,bahargurjari
হাড়ী,hadi
হাড়ী_রাগ,hadi_raaga
দার্জিলিং,darjeeling
দার্জিলিং_শহর,darjeeling_sahar
সুইটজারল্যান্ড,suitjarland
সুইজারল্যান্ড,suijarland
শিরোগ্রহ,shirograh
শিপ্র,shipra
শিপ্র_ধিল,shipra_dhil
শিপ্রা_নদী,shipra_nadee
শিলারস,shilars
শ্যামপূরবী,shyampurbi
শ্যাম_রাগ,shyam_raaga
শ্যামবর্ত্ম,shyamvartm
শ্রাবণী,shravani
উত্পলা_একাদশ,utpala_ekadash
শয়ন_একাদশী,shayan_ekadashi
মগরবাঁশ,magarbansa
সুহাকানাড়া,suhakanada
সুহা-কানাড়া,suha-kanada
সুহাটোড়ী,suhatodi
সুহা-টোড়ী,suha-todi
সুহাবিলাবল,suhabilabal
সুহা-বিলাবল,suha-vilabal
সুহাশ্যাম,suhashyam
সুহা-শ্যাম,suha-shyam
তীক্ষ্ণকণ্টক,tikshnakantak
কারীর,kari
সোমাষ্টমী,somashtami
মাছের_টুকরো,mayer_tukro
সোমাবতী_অমাবস্যা,somavati_amavasya
সুরটমল্লার,suratamallar
সুরট-মল্লার,surat-mallar
সোরঠী,sorathi
সাগজুবান_ঘোড়া,sagajuvan_ghora
পরিবর্তিকা,parivartika
পরিবর্তিকা_রোগ,parivartika_rog
পরিবাদিনী,parivadini
পরিলেহী,parilehi
মৃত্পাণ্ডু,mritpandu
মৃতসঞ্জীবনীসুরা,mritsanjivanisura
হিজরী,hijri
হিজরী_বছর,hijri_bashwar
বেঢ়া,begua
ইন্দিরা_একাদশী,indira_ekadashi
ধানিয়ামাল,dhaniamal
যোনিভ্রংশ,yonivransh
যোনিভ্রংশ_রোগ,yonivransh_rog
রম্ভাতৃতীয়া,rambhaitiya
রম্ভিনী,rambhini
রম্ভিনী_রাগিনী,rambhini_ragini
সদঞ্জন,sadanjan
লৌহাসব,lauhasav
ফিরওয়া,firwa
ফুলটুসি,phultusi
ফুলনী,phulni
ফুলসরা,phulsara
ফুলভাঙ,phulbhang
ফেনদুগ্ধা,fendugdha
দুধফেনী,dudhfeni
মৌলিমণ্ডন,maulimandon
লক্ষ্মীটোড়ী,lakshmitodi
পলা,pala
আড়া-খেমটা,ada-khemta
আড়া-চৌতাল,ada-chautal
আড়া-ঠেকা,ada-theka
আড়া-পঞ্চতাল,ada-panchatal
কাতরী,katri
টিলেহু,tilehu
টেটকা,tetka
পরিত্যক্ত_উপত্যকা,parityakt_upatyaka
ন্যচ্ছ,nyachh
মূষককর্ণী,mushakkarni
মূসলী,musli
চাফাঁদ,chaphand
চাপু,chapu
চাকট,chakt
জোয়ারী,jowari
তুণ্ডকেশরী,tundkesari
তুঙ্গভদ্রা,tungabhadra
তুঙ্গভদ্রা_নদী,tungabhadra_nadee
তুণ্ডীগুদপাক,tundigudapak
তুক্কল,tukkal
তুরঙ্গগৌড়,turanggoud
কবিলাসিকা,kavilasika
দুদামী,dudami
ত্রিধনী,tridhani
ত্রিবল্য,trivalya
ত্রিসন্ধি,trisandhi
ত্রিসন্ধ্যকুসুম,trisandhyakusum
ত্রিসরী,trisri
ষটতিলা_একাদশী,shattila_ekadashi
ষটতিলা,shattila
তালনবমী,talanvami
ত্বকপাক,tvakpak
চৌতনী,chautani
দোকাহা,dokaha
বাসমতী,basmati
পাপহা,papaha
কলগী,kalgi
নারকেলখণ্ড,narkelakhand
নখশূল,nakhashul
নখখাদী,nakhakhadi
নগনিকা,naganika
ঢারকা,dharka
ডৌঁরা,doiara
ঠোঁঠা,thontha
পবীনব,pavinav
পল্লিওয়াহ,palliwah
পালিয়া,palia
পলিত,polit
ওয়ারশিখ,warshikh
লৌহপুরুষ,lohpurush
লৌহ-পুরুষ,lauh-purush
লুকাঠ,lukat
দোনা,dona
লালঅম্বারীর,lamambari
লালভরেঁড়া,lalvrenda
লালসিরা,lalcira
লামী,lami
লালপ্রমেহ,lalprameh
লালুকা,laluka
নন্দরুখ,nandarukh
ছাপড়া,chapda
খোরক,khork
গাঙ্গকুরিয়া,gangcuria
গান্টম,gantom
গঙ্গৌলিয়া,gangaulia
মধন,madhan
সিঙ্গিয়া,singia
সিঙ্গড়া,singra
তালরঙ্গ,talrang
তামজান,tamajan
ললিতাপঞ্চমী,lalitapanchami
ললিতা-পঞ্চমী,lalita-panchami
ললিতাষষ্ঠী,lalitashashthi
ললিতা-ষষ্ঠী,lalita-shashthi
ললিতাসপ্তমী,lalitasptami
ললিতা-সপ্তমী,lalita-saptami
লঘুকিন্নরী,laghukinnari
লাচুই,lachui
রূপচতুর্দশী,rupchaturdashi
রিকওয়াঁছ,rikwansh
যন্ত্রাপীড়,yantrapid
মুগলী,mughali
মুদরা,mudra
মায়ারবি,myarbi
গৃহকর,grihkar
বাস্তুসাপ,bastusap
ঘারন,gharan
ঘারনাল,gharnal
চূঊ,chuu
চূড়িয়া,chudiya
পলাশ_বীজ,palash_bij
পালিঞ্জী,palinji
মজুরী,majuri
পশমীনা,pashmina
পশ্চারুজ,pashcharuj
পাস্সী-বাবুল,passi-babul
পাহঁসুল,pahansul
ফাল্লা,falla
ফল্গু,falgu
ফল্গু_নদী,falgu_nadee
বেদমুশ্ক,vedamusk
বেদলৈলা,bedalila
সুসুড়ী,susudi
ককুভা,kakubha
পশ্মীনা,pashmina
কন্দসার,kandsar
তারকশ,taraksh
তারকশা,taraksha
কামীলা,kamila
কম্বিকা,kambika
কম্বোজ,camboj
কম্বোজ_রাগ,camboj_raaga
ফিনিক্স,phoenix
কাকওয়া,cakwa
কাকমারী,kakmari
রত্নকর্ণিকা,ratnakarnika
রানওয়ারিয়া,ranwaria
রাবানা,rabana
রামচকরা,ramchakara
রসপর্পটী,rasparpati
রসমণ্ডুর,rasmandu
রসবতী,raswati
রসশেখর,rasshekhar
রসসাম্য,rassamya
রাসিয়া,rassia
রামশ্রী,ramshri
রামবীণা,rambina
ত্রিপুরারিরস,tripurariras
গোমস্তা,gomsta
ঝীঙ্গা,jhinga
টুটুকা,tutuka
টুনটুনা,tuntuna
ডাঙ্গোরী,dangori
বেড়ি,bedi
বাজকন্দ,bajkand
বাজরবট্টুর,bazrvattur
বাড়কঙ্ঘী,barkanghi
বাড়াসবরা,barasavara
বড়হংস,barhans
বড়হংস_রাগ,barhans_raaga
বড়হংস-সারং,barhans-saran
বড়হংসিকা,barhamsika
বারসুত,barsut
মেহল,mehal
মোহেলা,mohela
পদ্মাক্ষ,padmaksh
পথ্যাদিক্বাথ,pathyadikwath
মজুর,majur
খইল_জমা_করার_জায়গা,khail_jama_karaar_jaga
গাণ্ডী,gandi
গালশূণ্ডী,galshoondi
গালনহাঁ,galanhaa
চৈত্রগৌড়ি,caitragauri
নাকুলৌষ্ঠী,nakulaushthi
নকুলান্ধরোগ,nakulandhrog
নাপরফা,naparfa
নাপতা,napata
জিন_প্রস্তুতকারক,gin_presentkarak
পালব,paalav
ভৌমবতী,bhaumvati
ভৌলিয়া,bhaulia
মঞ্জিষ্ঠামেহ,manjishthameh
কুহী,kuhi
ছিট্,chhit
লাল_মুনিয়া,lal_muniya
চিতিসাপ,chitisap
হস্তিপ্রমেহ,hastiprameh
হস্তিপ্রমেহ_রোগ,hastiprameh_rog
হাম্বির,hambir
সাওনী_তীজ,saaoni_tij
হারীচাহর,harichahar
হরিদ্রাপ্রমেহ,haridraprameh
হনোদ,hanod
হনোদ_রাগ,hanod_raaga
বড়_তালা,bada_taala
হাথরকী,hathraki
হত্থাজড়ী,hatthajdi
ভুরত,bhurat
ভাজিয়াউর,bhajiaur
নেনুয়ে,nenu
কর্ষণ_করার_মজুরী,karshan_karaar_majuri
নুন_প্রস্তুত_করা,nun_present_kara
নেনুয়া,nenua
ভাটিয়ারী,bhatiari
ভাটনাস,bhatnas
ঘুইয়াঁ,ghuian
কুঁদরু,kundru
কুঁদলী,kundali
কুঁদনা,kundana
কেমুক,kemuk
বিরোচন,virochan
রাজা_বলি,raja_bali
বিরোচন-সুত,virochan-sut
ইন্দ্রসেন,indrasen
কপিল_মুনি,kapil_muni
সগর,sagar
রাজা_সগর,raja_sagar
চান্দনৌতা,chandanauta
ইক্ষাকু,ikshaku
খোঁয়াড়,khoyar
জাম্বন্তী,jambanti
মাদ্রী,madri
চৈত্ররথ,caitrarath
চৈত্ররথ_বন,caitrarath_van
চেতকী,chetaki
তুপয়,tupaya
তৃতীয়ক,ithiyak
পারিজাতা,parijata
গণেশ_চতুর্থী,ganesh_chaturthi
কৃষ্ণ_জন্মাষ্টমী,krishna_janmashtami
ত্রেতাযুগাধ্য,tretayugadhya
শাকাষ্টমী,shakashtami
সঙ্কট_চতুর্থী,sankat_chaturthi
পারসী_নববর্ষ_দিবস,parsi_navvarsh_deebs
সাঙ্গখারা,sangkhara
প্রধান_খাল,pradhan_khaal
মাহমুদী,mahmudi
মহাকার্তিকী,mahakartiki
রাসতাল,rasatal
ইরাবতী_নদী,irawati_nadee
গোলাপজল,golapajal
গোলাপ_জল,gulab_jal
প্ল্যাটিনাম,platinum
নবরাত্রি,navratri
মহানবমী,mahanavami
মাটি,mati
মাটির_লেপ,mati_lap
হলুদ_মাটি,halud_mati
গর্দভিকা,gardavika
গর্দভিকা_রোগ,gardavika_rog
লামজক,lamajak
ফরসেপ,farsep
গালথলি,galkhli
গালসিরী,galsiri
গালস্বর,galswar
গলস্তন,galstan
গাহনী,gahni
গচ্ছিত_রাখার_মজুরী,gachchit_rakhar_majuri
আম্মাম,ammam
আমাহ,aamah
গূণ্ড,goond
গূণ্ড_রাগ,goond_raaga
গুঝই,gurri
সামুদ্রিক_নারকেল,samudrik_nardale
গাছের_ডালের_স্তূপ,gacher_daler_stupa
আহে,ahe
আওলাপাত্তি,aolapatti
পরিশোধিত_গন্ধক,parishodhit_gandhak
মহানন্দা,mahananda
পরিলোক,parilok
শাঁড়াষী,shandashi
নালবন্ধ,nalbandh
